Front	Back	Tags
[부정형] 공급정보 적정성 분석에 대한 설명으로 옳지 않은 것은?<br><br>① 시장에 존재하는 공급자, 제품·서비스, 기술 수준, 납품 가능성 등을 검토한다.<br>② 수요 요구사항과 시장 공급 가능성이 맞는지 확인한다.<br>③ 특정 업체의 주장만으로 규격과 예산의 적정성을 확정해서는 곤란하다.<br>④ 조달계획 단계에서는 공급시장 정보를 확인할 필요가 전혀 없다.	<b>정답</b>: ④ 조달계획 단계에서는 공급시장 정보를 확인할 필요가 전혀 없다.<br><br>공급시장 정보 확인은 조달 가능성과 규격·예산 적정성을 판단하는 데 필요하다. 확인이 전혀 필요 없다는 설명은 틀리다.<br><br><b>근거</b>: 공급정보 적정성 분석은 수요 요구사항이 시장에서 충족 가능한지, 공급자와 공급역량이 충분한지 검토하는 계획 수립 활동이다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#공급정보-적정성-분석	subject_2 S2.M1.SB2.D2 negative source
공급정보 적정성 분석에서 조심할 선택지는?<br><br>공급정보 적정성 분석에 대한 설명으로 옳지 않은 것은?	① 시장에 존재하는 공급자, 제품·서비스, 기술 수준, 납품 가능성 등을 검토한다. — 공급자·기술·납품 가능성 검토는 적정성 분석의 내용이다.<br>② 수요 요구사항과 시장 공급 가능성이 맞는지 확인한다. — 수요와 공급 가능성의 정합성 확인이 핵심이다.<br>③ 특정 업체의 주장만으로 규격과 예산의 적정성을 확정해서는 곤란하다. — 특정 업체 주장만으로 확정하면 편향될 수 있다.<br>④ 조달계획 단계에서는 공급시장 정보를 확인할 필요가 전혀 없다. — 공급시장 정보 확인이 필요 없다는 설명은 정답이다.<br><br><b>난이도</b>: 중요	subject_2 S2.M1.SB2.D2 negative trap
[핵심개념] 다양한 공급방법의 장단점 분석	<b>출제 포인트</b>: 조달계획에서는 공급방법별 장단점, 경쟁성, 조달기간, 품질확보, 위험요인을 비교하여 목적에 맞는 조달 방식을 검토한다.<br><br><b>문제 연결</b>: 공급방법 분석은 상황별 적합한 조달 방식을 고르기 위한 비교 과정이다. 특정 방식만 고정하거나 일정·위험을 배제하지 않는다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#공급방법-장단점-분석	subject_2 S2.M1.SB4.D2 concept-diff concept
[개념 구별] 공급방법의 장단점 분석에 대한 설명으로 옳은 것은?<br><br>① 일반경쟁, 제한경쟁, 수의계약, 다수공급자계약 등 방법별 경쟁성·신속성·품질확보 가능성을 비교한다.<br>② 항상 수의계약만 선택하는 것이 분석의 목적이다.<br>③ 공급방법은 계약 체결 후에만 정하므로 계획 단계에서 검토하지 않는다.<br>④ 공급방법 비교에서는 조달 위험과 일정 영향은 배제한다.	<b>정답</b>: ① 일반경쟁, 제한경쟁, 수의계약, 다수공급자계약 등 방법별 경쟁성·신속성·품질확보 가능성을 비교한다.<br><br>공급방법 분석은 상황별 적합한 조달 방식을 고르기 위한 비교 과정이다. 특정 방식만 고정하거나 일정·위험을 배제하지 않는다.<br><br><b>근거</b>: 조달계획에서는 공급방법별 장단점, 경쟁성, 조달기간, 품질확보, 위험요인을 비교하여 목적에 맞는 조달 방식을 검토한다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#공급방법-장단점-분석	subject_2 S2.M1.SB4.D2 concept-diff source
다양한 공급방법의 장단점 분석에서 조심할 선택지는?<br><br>공급방법의 장단점 분석에 대한 설명으로 옳은 것은?	① 일반경쟁, 제한경쟁, 수의계약, 다수공급자계약 등 방법별 경쟁성·신속성·품질확보 가능성을 비교한다. — 여러 공급방법을 경쟁성·신속성·품질 측면에서 비교한다는 설명이 맞다.<br>② 항상 수의계약만 선택하는 것이 분석의 목적이다. — 수의계약만을 항상 선택하는 것이 목적은 아니다.<br>③ 공급방법은 계약 체결 후에만 정하므로 계획 단계에서 검토하지 않는다. — 공급방법은 계획 단계에서 사전에 검토해야 한다.<br>④ 공급방법 비교에서는 조달 위험과 일정 영향은 배제한다. — 위험과 일정 영향도 공급방법 선택의 중요한 판단 요소다.<br><br><b>난이도</b>: 중요	subject_2 S2.M1.SB4.D2 concept-diff trap
[핵심개념] 수요기관의 정보요청(규격, 과업 및 예산 등)에 대한 문서 작성 및 제출	<b>출제 포인트</b>: 수요기관의 정보요청에 대응할 때에는 규격, 과업, 예산 등 요청사항에 부합하는 객관적 자료와 증빙을 문서화하여 제출해야 한다.<br><br><b>문제 연결</b>: 정보요청 대응 문서는 요청사항에 맞는 객관적 검토자료와 증빙을 포함해야 한다. 담합, 무관한 홍보물, 기한 경과 자료는 부적절하다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#수요기관-정보요청-문서작성-제출	subject_2 S2.M2.SB1.D2 box-blank concept
[박스 빈칸] 다음 설명의 ( ㄱ )에 들어갈 내용으로 가장 적절한 것은?<br><br><div style='border-left:3px solid #6f8f73;padding-left:10px'>수요기관이 규격, 과업범위, 예산 산정 근거 등에 관한 정보를 요청한 경우 공급자는 사실에 근거해 ( ㄱ )를 작성·제출하여야 한다.</div><br><br>① 규격·과업·예산 관련 검토자료와 증빙문서<br>② 입찰가격을 담합하기 위한 업체 간 합의서<br>③ 공고와 무관한 홍보물만 포함한 자료<br>④ 제출기한이 지난 뒤 임의로 작성한 사후 보고서	<b>정답</b>: ① 규격·과업·예산 관련 검토자료와 증빙문서<br><br>정보요청 대응 문서는 요청사항에 맞는 객관적 검토자료와 증빙을 포함해야 한다. 담합, 무관한 홍보물, 기한 경과 자료는 부적절하다.<br><br><b>근거</b>: 수요기관의 정보요청에 대응할 때에는 규격, 과업, 예산 등 요청사항에 부합하는 객관적 자료와 증빙을 문서화하여 제출해야 한다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#수요기관-정보요청-문서작성-제출	subject_2 S2.M2.SB1.D2 box-blank source
수요기관의 정보요청(규격, 과업 및 예산 등)에 대한 문서 작성 및 제출에서 조심할 선택지는?<br><br>다음 설명의 ( ㄱ )에 들어갈 내용으로 가장 적절한 것은?	① 규격·과업·예산 관련 검토자료와 증빙문서 — 요청 내용과 증빙을 갖춘 문서 작성이라는 취지에 맞다.<br>② 입찰가격을 담합하기 위한 업체 간 합의서 — 담합 목적의 합의서는 위법·부당한 자료다.<br>③ 공고와 무관한 홍보물만 포함한 자료 — 요청사항과 무관한 홍보물만 제출하는 것은 적절하지 않다.<br>④ 제출기한이 지난 뒤 임의로 작성한 사후 보고서 — 제출기한과 요청 형식을 준수해야 한다.<br><br><b>난이도</b>: 기초	subject_2 S2.M2.SB1.D2 box-blank trap
[핵심개념] 당해 규격공개 관련 법규 준수 및 부합여부 검토	<b>출제 포인트</b>: 사전규격공개는 규격의 적정성, 특정 규격 편중 여부, 관련 법규 준수 여부를 검토하고 필요한 의견을 제시할 수 있는 단계이다.<br><br><b>문제 연결</b>: 사전규격공개 분석에서는 규격의 공정성, 법규 부합성, 특정 업체 편중 여부를 확인한다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#사전규격공개-법규준수-검토	subject_2 S2.M2.SB2.D3 positive concept
[기본형] 사전규격공개 분석 시 법규 준수 여부 검토에 대한 설명으로 옳은 것은?<br><br>① 특정 규격·조건이 과도하게 특정 업체에 유리하지 않은지, 관련 법령과 공고 기준에 부합하는지 검토한다.<br>② 사전규격공개 단계에서는 법령 위반 가능성을 검토할 수 없다.<br>③ 규격이 특정 업체 제품명과 완전히 동일해도 언제나 문제가 없다.<br>④ 예산 적정성과 법규 부합 여부는 조달계획과 무관하다.	<b>정답</b>: ① 특정 규격·조건이 과도하게 특정 업체에 유리하지 않은지, 관련 법령과 공고 기준에 부합하는지 검토한다.<br><br>사전규격공개 분석에서는 규격의 공정성, 법규 부합성, 특정 업체 편중 여부를 확인한다.<br><br><b>근거</b>: 사전규격공개는 규격의 적정성, 특정 규격 편중 여부, 관련 법규 준수 여부를 검토하고 필요한 의견을 제시할 수 있는 단계이다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#사전규격공개-법규준수-검토	subject_2 S2.M2.SB2.D3 positive source
당해 규격공개 관련 법규 준수 및 부합여부 검토에서 조심할 선택지는?<br><br>사전규격공개 분석 시 법규 준수 여부 검토에 대한 설명으로 옳은 것은?	① 특정 규격·조건이 과도하게 특정 업체에 유리하지 않은지, 관련 법령과 공고 기준에 부합하는지 검토한다. — 특정 업체 편중과 법규 부합성 검토를 정확히 설명한다.<br>② 사전규격공개 단계에서는 법령 위반 가능성을 검토할 수 없다. — 사전규격공개 단계는 위반 가능성을 사전에 검토하기 위한 절차다.<br>③ 규격이 특정 업체 제품명과 완전히 동일해도 언제나 문제가 없다. — 특정 제품명 중심 규격은 경쟁 제한 문제가 될 수 있다.<br>④ 예산 적정성과 법규 부합 여부는 조달계획과 무관하다. — 예산과 법규 부합성은 조달계획의 핵심 검토사항이다.<br><br><b>난이도</b>: 중요	subject_2 S2.M2.SB2.D3 positive trap
[핵심개념] 기술협상	<b>출제 포인트</b>: 기술협상은 우선협상대상자와 제안 내용, 과업범위, 수행방법, 일정, 인력 배치 등 기술적 사항을 협의해 계약 내용을 구체화하는 절차이다.<br><br><b>문제 연결</b>: 기술협상은 제안서 평가 이후 계약 내용 중 기술적 조건을 구체화하는 단계다. 가격협상이나 하자보수와 구분해야 한다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#계약의-협상-기술협상	subject_2 S2.M3.SB3.D2 positive concept
[기본형] 협상에 의한 계약에서 기술협상에 대한 설명으로 옳은 것은?<br><br>① 제안내용, 과업수행 방법, 일정, 인력, 산출물 등 기술적 조건을 조정·확정하는 과정이다.<br>② 기술협상은 가격을 임의로 올리기 위한 절차만을 의미한다.<br>③ 기술협상에서는 제안요청서와 평가 결과를 전혀 고려하지 않는다.<br>④ 기술협상은 계약 체결 이후 하자보수 단계에서만 진행된다.	<b>정답</b>: ① 제안내용, 과업수행 방법, 일정, 인력, 산출물 등 기술적 조건을 조정·확정하는 과정이다.<br><br>기술협상은 제안서 평가 이후 계약 내용 중 기술적 조건을 구체화하는 단계다. 가격협상이나 하자보수와 구분해야 한다.<br><br><b>근거</b>: 기술협상은 우선협상대상자와 제안 내용, 과업범위, 수행방법, 일정, 인력 배치 등 기술적 사항을 협의해 계약 내용을 구체화하는 절차이다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#계약의-협상-기술협상	subject_2 S2.M3.SB3.D2 positive source
기술협상에서 조심할 선택지는?<br><br>협상에 의한 계약에서 기술협상에 대한 설명으로 옳은 것은?	① 제안내용, 과업수행 방법, 일정, 인력, 산출물 등 기술적 조건을 조정·확정하는 과정이다. — 제안내용과 과업 수행 조건을 조정·확정한다는 설명이 맞다.<br>② 기술협상은 가격을 임의로 올리기 위한 절차만을 의미한다. — 가격 조정만을 의미하지 않는다.<br>③ 기술협상에서는 제안요청서와 평가 결과를 전혀 고려하지 않는다. — 제안요청서와 평가 결과를 기초로 협상한다.<br>④ 기술협상은 계약 체결 이후 하자보수 단계에서만 진행된다. — 계약 체결 이후 하자보수 단계만을 의미하지 않는다.<br><br><b>난이도</b>: 기초	subject_2 S2.M3.SB3.D2 positive trap
[핵심개념] 가격협상	<b>출제 포인트</b>: 가격협상은 제안가격과 예정가격, 협상 결과 및 계약예규 등 관련 기준을 고려하여 계약금액과 조건을 확정하는 절차이다.<br><br><b>문제 연결</b>: 가격협상은 관련 기준 안에서 계약금액의 적정성을 협의하는 절차다. 공고와 계약예규를 무시하는 임의 결정은 부적절하다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#계약의-협상-가격협상	subject_2 S2.M3.SB3.D3 negative concept
[부정형] 가격협상에 대한 설명으로 옳지 않은 것은?<br><br>① 예정가격, 제안가격, 과업범위 등을 고려해 계약금액의 적정성을 협의할 수 있다.<br>② 기술협상 결과에 따른 과업 조정이 가격협상에 영향을 줄 수 있다.<br>③ 가격협상은 계약 체결 전 계약조건을 확정하는 과정과 연결된다.<br>④ 가격협상에서는 공고와 계약예규의 기준을 무시하고 임의 금액으로만 정해야 한다.	<b>정답</b>: ④ 가격협상에서는 공고와 계약예규의 기준을 무시하고 임의 금액으로만 정해야 한다.<br><br>가격협상은 관련 기준 안에서 계약금액의 적정성을 협의하는 절차다. 공고와 계약예규를 무시하는 임의 결정은 부적절하다.<br><br><b>근거</b>: 가격협상은 제안가격과 예정가격, 협상 결과 및 계약예규 등 관련 기준을 고려하여 계약금액과 조건을 확정하는 절차이다.<br><b>출처</b>: docs/공식책/공공조달 계획분석.pdf#계약의-협상-가격협상	subject_2 S2.M3.SB3.D3 negative source
가격협상에서 조심할 선택지는?<br><br>가격협상에 대한 설명으로 옳지 않은 것은?	① 예정가격, 제안가격, 과업범위 등을 고려해 계약금액의 적정성을 협의할 수 있다. — 예정가격과 과업범위 고려는 가격협상의 주요 내용이다.<br>② 기술협상 결과에 따른 과업 조정이 가격협상에 영향을 줄 수 있다. — 기술협상 결과가 가격 조건에 영향을 줄 수 있다.<br>③ 가격협상은 계약 체결 전 계약조건을 확정하는 과정과 연결된다. — 계약 체결 전 조건 확정과 연결된다.<br>④ 가격협상에서는 공고와 계약예규의 기준을 무시하고 임의 금액으로만 정해야 한다. — 관련 기준을 무시한다는 설명은 옳지 않으므로 정답이다.<br><br><b>난이도</b>: 함정	subject_2 S2.M3.SB3.D3 negative trap
